condition,trial,elapsed_sec,phase,odom_x_m,odom_y_m,odom_yaw_deg,relative_x_m,relative_y_m,relative_yaw_deg,source_file
ekf,2,59.2317,short_2_turn_90,-0.070874,0.086539,-42.11458,-0.039912,0.04682,-50.737887,20260917_150524_ekf_trial2_rectangle_trace.csv
ekf,2,59.2655,short_2_turn_90,-0.070859,0.086552,-41.523248,-0.039896,0.046831,-50.146556,20260917_150524_ekf_trial2_rectangle_trace.csv
ekf,2,59.3322,short_2_turn_90,-0.0709,0.086573,-40.975049,-0.039933,0.046858,-49.598357,20260917_150524_ekf_trial2_rectangle_trace.csv
ekf,2,59.3619,short_2_turn_90,-0.070907,0.086583,-40.402817,-0.039939,0.046869,-49.026125,20260917_150524_ekf_trial2_rectangle_trace.csv
ekf,2,59.4286,short_2_turn_90,-0.070915,0.086579,-39.828714,-0.039947,0.046866,-48.452022,20260917_150524_ekf_trial2_rectangle_trace.csv
ekf,2,59.4638,short_2_turn_90,-0.070924,0.086604,-39.214152,-0.039953,0.046893,-47.837459,20260917_150524_ekf_trial2_rectangle_trace.csv
ekf,2,59.5339,short_2_turn_90,-0.070946,0.086594,-38.617103,-0.039975,0.046886,-47.24041,20260917_150524_ekf_trial2_rectangle_trace.csv
ekf,2,59.5638,short_2_turn_90,-0.070919,0.08659,-37.988959,-0.039949,0.046877,-46.612267,20260917_150524_ekf_trial2_rectangle_trace.csv
ekf,2,59.6294,short_2_turn_90,-0.070912,0.086566,-37.408482,-0.039946,0.046853,-46.03179,20260917_150524_ekf_trial2_rectangle_trace.csv
ekf,2,59.6738,short_2_turn_90,-0.07089,0.08657,-36.795661,-0.039924,0.046854,-45.418969,20260917_150524_ekf_trial2_rectangle_trace.csv
ekf,2,59.7348,short_2_turn_90,-0.070889,0.086543,-36.274523,-0.039926,0.046827,-44.897831,20260917_150524_ekf_trial2_rectangle_trace.csv
ekf,2,59.7639,short_2_turn_90,-0.070847,0.086533,-35.672767,-0.039887,0.046811,-44.296074,20260917_150524_ekf_trial2_rectangle_trace.csv
ekf,2,59.8303,short_2_turn_90,-0.070854,0.086529,-35.196872,-0.039894,0.046808,-43.82018,20260917_150524_ekf_trial2_rectangle_trace.csv
ekf,2,59.8621,short_2_turn_90,-0.07085,0.086534,-34.650311,-0.03989,0.046812,-43.273618,20260917_150524_ekf_trial2_rectangle_trace.csv
ekf,2,59.9304,short_2_turn_90,-0.070865,0.086539,-34.162465,-0.039903,0.046819,-42.785773,20260917_150524_ekf_trial2_rectangle_trace.csv
ekf,2,59.9619,short_2_turn_90,-0.070857,0.086529,-33.610157,-0.039897,0.046808,-42.233465,20260917_150524_ekf_trial2_rectangle_trace.csv
ekf,2,60.0301,short_2_turn_90,-0.070828,0.086505,-33.083066,-0.039872,0.04678,-41.706374,20260917_150524_ekf_trial2_rectangle_trace.csv
ekf,2,60.0618,short_2_turn_90,-0.070795,0.086487,-32.462909,-0.039842,0.046758,-41.086217,20260917_150524_ekf_trial2_rectangle_trace.csv
ekf,2,60.1314,short_2_turn_90,-0.070773,0.086473,-31.92841,-0.039823,0.04674,-40.551718,20260917_150524_ekf_trial2_rectangle_trace.csv
ekf,2,60.162,short_2_turn_90,-0.070761,0.086469,-31.295408,-0.039811,0.046734,-39.918716,20260917_150524_ekf_trial2_rectangle_trace.csv
ekf,2,60.2288,short_2_turn_90,-0.070753,0.08646,-30.752733,-0.039805,0.046724,-39.376041,20260917_150524_ekf_trial2_rectangle_trace.csv
ekf,2,60.2621,short_2_turn_90,-0.07074,0.086456,-30.11335,-0.039793,0.046719,-38.736658,20260917_150524_ekf_trial2_rectangle_trace.csv
ekf,2,60.3286,short_2_turn_90,-0.070741,0.086456,-29.587287,-0.039793,0.046718,-38.210595,20260917_150524_ekf_trial2_rectangle_trace.csv
ekf,2,60.3699,short_2_turn_90,-0.070741,0.086455,-28.961854,-0.039794,0.046718,-37.585162,20260917_150524_ekf_trial2_rectangle_trace.csv
ekf,2,60.4288,short_2_turn_90,-0.070725,0.086438,-28.443924,-0.03978,0.046698,-37.067231,20260917_150524_ekf_trial2_rectangle_trace.csv
ekf,2,60.4643,short_2_turn_90,-0.07069,0.086423,-27.816204,-0.039748,0.046678,-36.439511,20260917_150524_ekf_trial2_rectangle_trace.csv
ekf,2,60.5295,short_2_turn_90,-0.070684,0.086427,-27.29614,-0.039741,0.046681,-35.919448,20260917_150524_ekf_trial2_rectangle_trace.csv
ekf,2,60.5623,short_2_turn_90,-0.070696,0.086429,-26.702059,-0.039753,0.046685,-35.325367,20260917_150524_ekf_trial2_rectangle_trace.csv
ekf,2,60.6328,short_2_turn_90,-0.070705,0.086437,-26.264979,-0.039761,0.046695,-34.888287,20260917_150524_ekf_trial2_rectangle_trace.csv
ekf,2,60.6628,short_2_turn_90,-0.070691,0.086414,-25.62493,-0.03975,0.046669,-34.248238,20260917_150524_ekf_trial2_rectangle_trace.csv
ekf,2,60.7293,short_2_turn_90,-0.070629,0.086388,-25.175664,-0.039693,0.046635,-33.798972,20260917_150524_ekf_trial2_rectangle_trace.csv
ekf,2,60.762,short_2_turn_90,-0.070575,0.086359,-24.576902,-0.039644,0.046598,-33.20021,20260917_150524_ekf_trial2_rectangle_trace.csv
ekf,2,60.8358,short_2_turn_90,-0.070549,0.086366,-24.068532,-0.039617,0.046601,-32.69184,20260917_150524_ekf_trial2_rectangle_trace.csv
ekf,2,60.8614,short_2_turn_90,-0.070547,0.086345,-23.496936,-0.039618,0.04658,-32.120244,20260917_150524_ekf_trial2_rectangle_trace.csv
ekf,2,60.9334,short_2_turn_90,-0.070494,0.08633,-22.928514,-0.039568,0.046557,-31.551822,20260917_150524_ekf_trial2_rectangle_trace.csv
ekf,2,60.9646,short_2_turn_90,-0.070471,0.08632,-22.319974,-0.039547,0.046544,-30.943282,20260917_150524_ekf_trial2_rectangle_trace.csv
ekf,2,61.0286,short_2_turn_90,-0.070484,0.08634,-21.78714,-0.039557,0.046566,-30.410447,20260917_150524_ekf_trial2_rectangle_trace.csv
ekf,2,61.0624,short_2_turn_90,-0.070514,0.086337,-21.16861,-0.039587,0.046567,-29.791918,20260917_150524_ekf_trial2_rectangle_trace.csv
ekf,2,61.1287,short_2_turn_90,-0.070537,0.086364,-20.646715,-0.039605,0.046597,-29.270023,20260917_150524_ekf_trial2_rectangle_trace.csv
ekf,2,61.1618,short_2_turn_90,-0.07056,0.086346,-20.006227,-0.039631,0.046583,-28.629535,20260917_150524_ekf_trial2_rectangle_trace.csv
ekf,2,61.2294,short_2_turn_90,-0.070535,0.086355,-19.471631,-0.039604,0.046588,-28.094939,20260917_150524_ekf_trial2_rectangle_trace.csv
ekf,2,61.2618,short_2_turn_90,-0.070551,0.08635,-18.851903,-0.039622,0.046585,-27.475211,20260917_150524_ekf_trial2_rectangle_trace.csv
ekf,2,61.3286,short_2_turn_90,-0.070546,0.086355,-18.301774,-0.039616,0.04659,-26.925081,20260917_150524_ekf_trial2_rectangle_trace.csv
ekf,2,61.3618,short_2_turn_90,-0.070569,0.086363,-17.702868,-0.039638,0.046601,-26.326176,20260917_150524_ekf_trial2_rectangle_trace.csv
ekf,2,61.4288,short_2_turn_90,-0.070585,0.086363,-17.19886,-0.039653,0.046604,-25.822168,20260917_150524_ekf_trial2_rectangle_trace.csv
ekf,2,61.4642,short_2_turn_90,-0.070575,0.086356,-16.650754,-0.039644,0.046595,-25.274062,20260917_150524_ekf_trial2_rectangle_trace.csv
ekf,2,61.5293,short_2_turn_90,-0.07056,0.086355,-16.15605,-0.039629,0.046592,-24.779357,20260917_150524_ekf_trial2_rectangle_trace.csv
ekf,2,61.5656,short_2_turn_90,-0.070528,0.086335,-15.615035,-0.039601,0.046567,-24.238342,20260917_150524_ekf_trial2_rectangle_trace.csv
ekf,2,61.6285,short_2_turn_90,-0.070463,0.086321,-15.103622,-0.039539,0.046543,-23.72693,20260917_150524_ekf_trial2_rectangle_trace.csv
ekf,2,61.6617,short_2_turn_90,-0.070426,0.086314,-14.539002,-0.039503,0.046531,-23.16231,20260917_150524_ekf_trial2_rectangle_trace.csv
ekf,2,61.7334,short_2_turn_90,-0.070431,0.086326,-13.977905,-0.039506,0.046544,-22.601213,20260917_150524_ekf_trial2_rectangle_trace.csv
ekf,2,61.7619,short_2_turn_90,-0.070447,0.086319,-13.405467,-0.039523,0.046539,-22.028775,20260917_150524_ekf_trial2_rectangle_trace.csv
ekf,2,61.8341,short_2_turn_90,-0.070432,0.086319,-12.874428,-0.039508,0.046537,-21.497736,20260917_150524_ekf_trial2_rectangle_trace.csv
ekf,2,61.862,short_2_turn_90,-0.070432,0.086319,-12.252306,-0.039508,0.046537,-20.875614,20260917_150524_ekf_trial2_rectangle_trace.csv
ekf,2,61.9293,short_2_turn_90,-0.070411,0.086307,-11.668991,-0.03949,0.046522,-20.292298,20260917_150524_ekf_trial2_rectangle_trace.csv
ekf,2,61.9635,short_2_turn_90,-0.070396,0.086315,-11.085627,-0.039473,0.046527,-19.708935,20260917_150524_ekf_trial2_rectangle_trace.csv
ekf,2,62.0293,short_2_turn_90,-0.070422,0.086319,-10.523231,-0.039498,0.046536,-19.146539,20260917_150524_ekf_trial2_rectangle_trace.csv
ekf,2,62.0646,short_2_turn_90,-0.070435,0.086318,-9.93506,-0.039511,0.046536,-18.558368,20260917_150524_ekf_trial2_rectangle_trace.csv
ekf,2,62.1293,short_2_turn_90,-0.070467,0.086334,-9.368535,-0.039541,0.046557,-17.991842,20260917_150524_ekf_trial2_rectangle_trace.csv
ekf,2,62.1623,short_2_turn_90,-0.070551,0.086352,-8.814177,-0.039621,0.046587,-17.437484,20260917_150524_ekf_trial2_rectangle_trace.csv
ekf,2,62.2292,short_2_turn_90,-0.070601,0.086341,-8.296986,-0.039672,0.046584,-16.920294,20260917_150524_ekf_trial2_rectangle_trace.csv
ekf,2,62.2646,short_2_turn_90,-0.070599,0.086347,-7.775658,-0.03967,0.04659,-16.398966,20260917_150524_ekf_trial2_rectangle_trace.csv
ekf,2,62.3317,short_2_turn_90,-0.070604,0.086341,-7.274932,-0.039675,0.046584,-15.898239,20260917_150524_ekf_trial2_rectangle_trace.csv
ekf,2,62.3623,short_2_turn_90,-0.070591,0.086342,-6.720438,-0.039662,0.046584,-15.343746,20260917_150524_ekf_trial2_rectangle_trace.csv
ekf,2,62.431,short_2_turn_90,-0.070558,0.086328,-6.181365,-0.039632,0.046565,-14.804673,20260917_150524_ekf_trial2_rectangle_trace.csv
ekf,2,62.4614,short_2_turn_90,-0.070496,0.086325,-5.594253,-0.039571,0.046552,-14.217561,20260917_150524_ekf_trial2_rectangle_trace.csv
ekf,2,62.5299,short_2_turn_90,-0.070444,0.08632,-5.019557,-0.03952,0.04654,-13.642865,20260917_150524_ekf_trial2_rectangle_trace.csv
ekf,2,62.5621,short_2_turn_90,-0.070418,0.086325,-4.421577,-0.039494,0.046541,-13.044885,20260917_150524_ekf_trial2_rectangle_trace.csv
ekf,2,62.6298,short_2_turn_90,-0.070396,0.086316,-3.884718,-0.039474,0.046529,-12.508026,20260917_150524_ekf_trial2_rectangle_trace.csv
ekf,2,62.6622,short_2_turn_90,-0.070382,0.086326,-3.273965,-0.039458,0.046536,-11.897273,20260917_150524_ekf_trial2_rectangle_trace.csv
ekf,2,62.7286,short_2_turn_90,-0.070364,0.086311,-2.686462,-0.039442,0.046518,-11.30977,20260917_150524_ekf_trial2_rectangle_trace.csv
ekf,2,62.7638,short_2_turn_90,-0.070361,0.086332,-2.037529,-0.039436,0.046539,-10.660836,20260917_150524_ekf_trial2_rectangle_trace.csv
ekf,2,62.8295,short_2_turn_90,-0.070394,0.086318,-1.527596,-0.039471,0.04653,-10.150904,20260917_150524_ekf_trial2_rectangle_trace.csv
ekf,2,62.863,short_2_turn_stop,-0.070405,0.086329,-0.912101,-0.03948,0.046543,-9.535409,20260917_150524_ekf_trial2_rectangle_trace.csv
ekf,2,62.9295,short_2_turn_stop,-0.070435,0.086322,-0.388174,-0.039511,0.04654,-9.011482,20260917_150524_ekf_trial2_rectangle_trace.csv
ekf,2,62.9641,short_2_turn_stop,-0.07047,0.086333,0.174127,-0.039544,0.046557,-8.449181,20260917_150524_ekf_trial2_rectangle_trace.csv
ekf,2,63.0308,short_2_turn_stop,-0.070504,0.086318,0.60651,-0.03958,0.046547,-8.016797,20260917_150524_ekf_trial2_rectangle_trace.csv
ekf,2,63.0618,short_2_turn_stop,-0.070515,0.086329,0.925226,-0.039589,0.046559,-7.698081,20260917_150524_ekf_trial2_rectangle_trace.csv
ekf,2,63.1294,short_2_turn_stop,-0.070534,0.086318,1.033427,-0.039609,0.046551,-7.589881,20260917_150524_ekf_trial2_rectangle_trace.csv
ekf,2,63.1627,short_2_turn_stop,-0.070521,0.086321,1.092545,-0.039596,0.046552,-7.530763,20260917_150524_ekf_trial2_rectangle_trace.csv
ekf,2,63.2343,short_2_turn_stop,-0.070521,0.086321,1.111342,-0.039596,0.046552,-7.511965,20260917_150524_ekf_trial2_rectangle_trace.csv
ekf,2,63.2615,short_2_turn_stop,-0.070521,0.086321,1.111342,-0.039596,0.046552,-7.511965,20260917_150524_ekf_trial2_rectangle_trace.csv
ekf,2,63.3321,short_2_turn_stop,-0.070533,0.086324,1.111342,-0.039607,0.046557,-7.511965,20260917_150524_ekf_trial2_rectangle_trace.csv
ekf,2,63.3628,short_2_turn_stop,-0.070533,0.086318,1.119909,-0.039609,0.046551,-7.503398,20260917_150524_ekf_trial2_rectangle_trace.csv
ekf,2,63.4289,short_2_turn_stop,-0.07053,0.086323,1.110321,-0.039605,0.046556,-7.512987,20260917_150524_ekf_trial2_rectangle_trace.csv
ekf,2,63.4621,short_2_turn_stop,-0.070542,0.08632,1.118855,-0.039617,0.046555,-7.504453,20260917_150524_ekf_trial2_rectangle_trace.csv
ekf,2,63.5299,short_2_turn_stop,-0.070542,0.08632,1.118855,-0.039617,0.046555,-7.504453,20260917_150524_ekf_trial2_rectangle_trace.csv
ekf,2,63.5644,short_2_turn_stop,-0.070542,0.08632,1.118855,-0.039617,0.046555,-7.504453,20260917_150524_ekf_trial2_rectangle_trace.csv
ekf,2,63.6289,short_2_turn_stop,-0.070542,0.08632,1.118855,-0.039617,0.046555,-7.504453,20260917_150524_ekf_trial2_rectangle_trace.csv
ekf,2,63.6622,short_2_turn_stop,-0.070542,0.08632,1.118855,-0.039617,0.046555,-7.504453,20260917_150524_ekf_trial2_rectangle_trace.csv
ekf,2,63.7289,short_2_turn_stop,-0.070542,0.08632,1.118855,-0.039617,0.046555,-7.504453,20260917_150524_ekf_trial2_rectangle_trace.csv
ekf,2,63.7622,short_2_turn_stop,-0.07053,0.086318,1.118855,-0.039605,0.046551,-7.504453,20260917_150524_ekf_trial2_rectangle_trace.csv
ekf,2,63.8326,short_2_turn_stop,-0.070528,0.086323,1.109404,-0.039603,0.046555,-7.513904,20260917_150524_ekf_trial2_rectangle_trace.csv
ekf,3,0.0049,long_1_forward,-0.447362,0.976648,-155.515703,-0.000111,0.0,0.0,20260917_151232_ekf_trial3_rectangle_trace.csv
ekf,3,0.0149,long_1_forward,-0.44747,0.976599,-155.535223,8e-06,-0.0,-0.019519,20260917_151232_ekf_trial3_rectangle_trace.csv
ekf,3,0.0484,long_1_forward,-0.447501,0.976585,-155.53607,4.3e-05,0.0,-0.020366,20260917_151232_ekf_trial3_rectangle_trace.csv
ekf,3,0.1149,long_1_forward,-0.447542,0.976566,-155.57128,8.7e-05,-0.0,-0.055577,20260917_151232_ekf_trial3_rectangle_trace.csv
ekf,3,0.1483,long_1_forward,-0.447552,0.976562,-155.579876,9.8e-05,-0.0,-0.064173,20260917_151232_ekf_trial3_rectangle_trace.csv
ekf,3,0.2123,long_1_forward,-0.447995,0.97636,-155.601772,0.000585,-0.0,-0.086069,20260917_151232_ekf_trial3_rectangle_trace.csv
ekf,3,0.2452,long_1_forward,-0.450039,0.975431,-155.648038,0.00283,-2e-06,-0.132335,20260917_151232_ekf_trial3_rectangle_trace.csv
ekf,3,0.3125,long_1_forward,-0.453132,0.974031,-155.564195,0.006225,-1e-05,-0.048491,20260917_151232_ekf_trial3_rectangle_trace.csv
ekf,3,0.3537,long_1_forward,-0.456893,0.972322,-155.495427,0.010356,-1.3e-05,0.020276,20260917_151232_ekf_trial3_rectangle_trace.csv
ekf,3,0.4123,long_1_forward,-0.461194,0.970361,-155.43533,0.015083,-1.1e-05,0.080374,20260917_151232_ekf_trial3_rectangle_trace.csv
ekf,3,0.4484,long_1_forward,-0.46566,0.968321,-155.369983,0.019994,-5e-06,0.14572,20260917_151232_ekf_trial3_rectangle_trace.csv
ekf,3,0.5129,long_1_forward,-0.470325,0.966179,-155.238673,0.025126,1.1e-05,0.27703,20260917_151232_ekf_trial3_rectangle_trace.csv
ekf,3,0.5483,long_1_forward,-0.474929,0.964062,-155.228682,0.030194,3e-05,0.287021,20260917_151232_ekf_trial3_rectangle_trace.csv
ekf,3,0.6137,long_1_forward,-0.479659,0.961872,-155.194544,0.035406,6.2e-05,0.321159,20260917_151232_ekf_trial3_rectangle_trace.csv
ekf,3,0.6455,long_1_forward,-0.48416,0.959798,-155.043111,0.040361,8.4e-05,0.472592,20260917_151232_ekf_trial3_rectangle_trace.csv
ekf,3,0.7126,long_1_forward,-0.488871,0.957595,-155.014421,0.045562,0.000136,0.501283,20260917_151232_ekf_trial3_rectangle_trace.csv
ekf,3,0.7485,long_1_forward,-0.493387,0.955501,-155.117242,0.05054,0.000171,0.398461,20260917_151232_ekf_trial3_rectangle_trace.csv
ekf,3,0.8128,long_1_forward,-0.498086,0.953313,-155.098445,0.055724,0.000215,0.417258,20260917_151232_ekf_trial3_rectangle_trace.csv
ekf,3,0.8459,long_1_forward,-0.502555,0.951246,-155.098445,0.060647,0.000244,0.417258,20260917_151232_ekf_trial3_rectangle_trace.csv
ekf,3,0.9169,long_1_forward,-0.507221,0.949072,-155.108028,0.065794,0.000288,0.407675,20260917_151232_ekf_trial3_rectangle_trace.csv
ekf,3,0.9486,long_1_forward,-0.511709,0.946996,-155.136949,0.070739,0.000317,0.378754,20260917_151232_ekf_trial3_rectangle_trace.csv
ekf,3,1.0127,long_1_forward,-0.516314,0.944855,-155.182171,0.075818,0.000357,0.333532,20260917_151232_ekf_trial3_rectangle_trace.csv
ekf,3,1.0497,long_1_forward,-0.520816,0.942778,-155.164372,0.080775,0.000382,0.351331,20260917_151232_ekf_trial3_rectangle_trace.csv
ekf,3,1.1189,long_1_forward,-0.525441,0.940632,-155.115714,0.085873,0.000418,0.399989,20260917_151232_ekf_trial3_rectangle_trace.csv
ekf,3,1.1485,long_1_forward,-0.529866,0.938586,-155.025029,0.090749,0.000446,0.490675,20260917_151232_ekf_trial3_rectangle_trace.csv
ekf,3,1.2123,long_1_forward,-0.534526,0.936407,-155.1262,0.095892,0.000498,0.389504,20260917_151232_ekf_trial3_rectangle_trace.csv
ekf,3,1.2487,long_1_forward,-0.538971,0.934351,-155.36252,0.10079,0.000526,0.153183,20260917_151232_ekf_trial3_rectangle_trace.csv
ekf,3,1.3167,long_1_forward,-0.543594,0.932231,-155.286841,0.105876,0.00054,0.228863,20260917_151232_ekf_trial3_rectangle_trace.csv
ekf,3,1.3457,long_1_forward,-0.548029,0.930192,-155.254026,0.110757,0.000558,0.261678,20260917_151232_ekf_trial3_rectangle_trace.csv
ekf,3,1.4161,long_1_forward,-0.552827,0.927978,-155.358901,0.116041,0.000585,0.156803,20260917_151232_ekf_trial3_rectangle_trace.csv
ekf,3,1.4484,long_1_forward,-0.557187,0.925978,-155.374344,0.120839,0.000598,0.141359,20260917_151232_ekf_trial3_rectangle_trace.csv
ekf,3,1.5135,long_1_forward,-0.561887,0.923824,-155.448413,0.126008,0.00061,0.06729,20260917_151232_ekf_trial3_rectangle_trace.csv
ekf,3,1.5466,long_1_forward,-0.566207,0.921848,-155.45513,0.130759,0.000618,0.060573,20260917_151232_ekf_trial3_rectangle_trace.csv
ekf,3,1.6136,long_1_forward,-0.571065,0.919632,-155.525223,0.136098,0.000621,-0.009519,20260917_151232_ekf_trial3_rectangle_trace.csv
ekf,3,1.6487,long_1_forward,-0.57552,0.9176,-155.516994,0.140995,0.000624,-0.00129,20260917_151232_ekf_trial3_rectangle_trace.csv
ekf,3,1.7129,long_1_forward,-0.580364,0.915398,-155.578003,0.146316,0.00062,-0.062299,20260917_151232_ekf_trial3_rectangle_trace.csv
ekf,3,1.7518,long_1_forward,-0.584888,0.913339,-155.523981,0.151286,0.000619,-0.008278,20260917_151232_ekf_trial3_rectangle_trace.csv
ekf,3,1.8138,long_1_forward,-0.589774,0.911118,-155.432533,0.156654,0.000615,0.08317,20260917_151232_ekf_trial3_rectangle_trace.csv
ekf,3,1.849,long_1_forward,-0.59433,0.909034,-155.377131,0.161664,0.000624,0.138573,20260917_151232_ekf_trial3_rectangle_trace.csv
ekf,3,1.9158,long_1_forward,-0.599397,0.906712,-155.272038,0.167238,0.000637,0.243666,20260917_151232_ekf_trial3_rectangle_trace.csv
ekf,3,1.9484,long_1_forward,-0.603787,0.904693,-155.161687,0.172069,0.000655,0.354017,20260917_151232_ekf_trial3_rectangle_trace.csv
ekf,3,2.012,long_1_forward,-0.608674,0.902425,-155.238711,0.177457,0.000693,0.276992,20260917_151232_ekf_trial3_rectangle_trace.csv
ekf,3,2.0487,long_1_forward,-0.613048,0.900411,-155.199722,0.182272,0.000714,0.315982,20260917_151232_ekf_trial3_rectangle_trace.csv
ekf,3,2.1137,long_1_forward,-0.617907,0.898162,-155.148518,0.187626,0.000747,0.367186,20260917_151232_ekf_trial3_rectangle_trace.csv
ekf,3,2.1456,long_1_forward,-0.622388,0.896091,-155.126612,0.192562,0.000774,0.389092,20260917_151232_ekf_trial3_rectangle_trace.csv
ekf,3,2.2123,long_1_forward,-0.627128,0.893888,-155.1474,0.197789,0.000815,0.368303,20260917_151232_ekf_trial3_rectangle_trace.csv
ekf,3,2.2486,long_1_forward,-0.631661,0.891794,-155.066261,0.202782,0.000842,0.449442,20260917_151232_ekf_trial3_rectangle_trace.csv
ekf,3,2.3131,long_1_forward,-0.636379,0.889592,-155.14886,0.207989,0.00089,0.366843,20260917_151232_ekf_trial3_rectangle_trace.csv
ekf,3,2.3485,long_1_forward,-0.640926,0.887492,-155.219558,0.212997,0.000917,0.296145,20260917_151232_ekf_trial3_rectangle_trace.csv
ekf,3,2.4121,long_1_forward,-0.645803,0.885237,-155.126679,0.21837,0.000948,0.389025,20260917_151232_ekf_trial3_rectangle_trace.csv
ekf,3,2.4479,long_1_forward,-0.650241,0.883185,-155.07992,0.22326,0.000977,0.435784,20260917_151232_ekf_trial3_rectangle_trace.csv
ekf,3,2.5124,long_1_forward,-0.655083,0.880929,-155.141173,0.228602,0.001023,0.37453,20260917_151232_ekf_trial3_rectangle_trace.csv
ekf,3,2.568,long_1_forward,-0.65948,0.878896,-155.210105,0.233445,0.001051,0.305598,20260917_151232_ekf_trial3_rectangle_trace.csv
ekf,3,2.6128,long_1_forward,-0.664359,0.87664,-155.116602,0.23882,0.001082,0.399101,20260917_151232_ekf_trial3_rectangle_trace.csv
ekf,3,2.6528,long_1_forward,-0.668834,0.874569,-154.974182,0.243752,0.001112,0.541521,20260917_151232_ekf_trial3_rectangle_trace.csv
ekf,3,2.7123,long_1_forward,-0.673599,0.872336,-155.109988,0.249014,0.001169,0.405715,20260917_151232_ekf_trial3_rectangle_trace.csv
ekf,3,2.7483,long_1_forward,-0.678009,0.870294,-155.133505,0.253873,0.0012,0.382198,20260917_151232_ekf_trial3_rectangle_trace.csv
ekf,3,2.8162,long_1_forward,-0.682733,0.868101,-155.008196,0.259082,0.001238,0.507508,20260917_151232_ekf_trial3_rectangle_trace.csv
ekf,3,2.8493,long_1_forward,-0.687236,0.866009,-154.976141,0.264046,0.001276,0.539562,20260917_151232_ekf_trial3_rectangle_trace.csv
ekf,3,2.9138,long_1_forward,-0.692057,0.863751,-155.012165,0.269369,0.001332,0.503538,20260917_151232_ekf_trial3_rectangle_trace.csv
ekf,3,2.9518,long_1_forward,-0.696514,0.86168,-155.019514,0.274284,0.001371,0.496189,20260917_151232_ekf_trial3_rectangle_trace.csv
ekf,3,3.0156,long_1_forward,-0.701267,0.85946,-155.038692,0.27953,0.001421,0.477011,20260917_151232_ekf_trial3_rectangle_trace.csv
ekf,3,3.0452,long_1_forward,-0.7057,0.857401,-155.095381,0.284418,0.001457,0.420322,20260917_151232_ekf_trial3_rectangle_trace.csv
ekf,3,3.1123,long_1_forward,-0.71045,0.855192,-155.127149,0.289656,0.001499,0.388554,20260917_151232_ekf_trial3_rectangle_trace.csv
ekf,3,3.1486,long_1_forward,-0.714955,0.853106,-155.117575,0.29462,0.00153,0.398129,20260917_151232_ekf_trial3_rectangle_trace.csv
